ID_CPTE,Default
71424379,0.004401494938908191
64887111,0.0025680289141335995
69431075,0.019126274616884494
31823308,0.029021614700189463
39407834,0.026302740816994012
94576690,0.002744087985926835
35602796,0.005757932317114133
94837853,0.002114076580853436
84623445,0.011932237991642442
62980143,0.003484481196366436
78059616,0.0031976982052181065
40860073,0.006830468877699859
12768522,0.0848818697674554
93960571,0.15800765224598246
58415730,0.03252950866105128
45730545,0.009002555506302884
96459912,0.013908379213437521
69410008,0.004434657558327125
20848541,0.0027403282872062416
86440680,0.005454103710318916
35064939,0.0024424172101887767
81456942,0.006306288104374763
62558908,0.0026820577601741865
62765622,0.007034005512695556
36769705,0.005968711210071509
99373407,0.00802123923997221
78189606,0.010337099311827812
80652578,0.005825458338623295
60690382,0.030414354772238097
33092863,0.0033626146750992884
35818067,0.003355770685860731
57792287,0.08619815698139957
98221482,0.003977617171373295
16494454,0.002192673471836062
23719045,0.027476307836527915
64879113,0.002787194254747497
16483411,0.331734817441179
95947659,0.06168192559452207
50679080,0.003775668605155656
82895002,0.003042388399523554
98589166,0.0036898362076818224
15961871,0.0024799730603412584
93000060,0.0029841546992808174
66637782,0.00709899740619213
91341135,0.0034600261804793603
37321168,0.005772242748273105
55332211,0.003865298830277323
13040161,0.006209316925774002
37914780,0.002594801658094878
58839703,0.007204354009444307
19924879,0.005570852459270859
47420127,0.355195462988933
49509319,0.006419705618777611
71800865,0.013237346903926608
54378661,0.00416322508632462
48531199,0.006425792391711717
57718720,0.11710080639248835
99145683,0.002877542052360639
38331865,0.0031606621921093196
67607515,0.003647319064620723
39476696,0.006526954007649748
48157416,0.015282455025875304
49562494,0.026583185075611596
18464790,0.017962853189093752
98488155,0.009525716569676344
82428143,0.08173124173078303
92289871,0.08190075185334636
40833536,0.002814220838590591
58412730,0.0034608229672213713
94919503,0.004142933321628138
36024847,0.011746145071669763
70053002,0.012644466462947573
19317686,0.0036248758527171695
26499429,0.00306734524301709
91811679,0.2658758880249967
27598351,0.0028413672630938874
13146590,0.004521846385279157
14140936,0.002348063247537256
25865941,0.017342200115760466
35606535,0.017194536230306895
16398613,0.007978521467265983
60262639,0.006318995023456626
93611801,0.04885194407504745
19723079,0.0026817944140551117
60275560,0.15809935429573746
20987505,0.006823615539035204
33042149,0.019342309569564557
56657132,0.11861177982259025
41906063,0.004156039086770652
27532056,0.0076826815583231345
96224441,0.009206113151960443
46361357,0.0012746387507694837
85631813,0.004447334629548346
39064897,0.00396875296285919
97976527,0.34614844853872356
77138278,0.3482324426508175
15144802,0.0038177679240187076
12406827,0.002933356589959955
11437470,0.004476641803001608
55531429,0.005711311355010282
20083342,0.015659937017787916
84333032,0.004455709447031358
30337375,0.008964112539082303
86363228,0.02716451325998016
63496046,0.06417713127192354
26573733,0.3732156292347761
37872388,0.014134110426563765
55314407,0.03812583497254678
43229505,0.003396161809851054
76148767,0.002628662894146007
77406171,0.13177811362666125
43507822,0.2125728685250669
54717962,0.002416230612462292
37034137,0.0064278300553291265
74080223,0.002606713370334939
89341722,0.007106913567592056
47626922,0.19277474584647997
35242394,0.016358013415188433
70999128,0.038590318629403646
61478356,0.0035521829693022193
41195771,0.004684486684052639
58751096,0.017792560190083698
64588883,0.003989742251669277
18673221,0.2767644156027746
19604662,0.1884723980202936
51090065,0.16444820246143818
54587970,0.11375603220637083
44995621,0.11690794400587567
58847890,0.18373942349090705
81648450,0.003587190606827939
73591077,0.07091366260616216
70676031,0.007526044200778217
15275975,0.0044983436952751674
70132216,0.006056316813336481
76015200,0.0019509705642908226
77027045,0.003310849625177411
82923038,0.006557313839984389
35244382,0.012166366235006386
56938637,0.07005904165014669
94107207,0.0026207547802614122
10074849,0.0027446769426277633
78973765,0.29836105555178427
32741572,0.004471952056798241
62058483,0.0021842939992947896
37638870,0.0021182567031263005
12247846,0.0030776153717598947
33259241,0.21907868128470434
52920482,0.011518158093918355
57111840,0.005449247266011594
38943943,0.007782878086684743
69311320,0.039355168782774806
71515001,0.0030160025248188007
95084559,0.003759417800108419
13918683,0.09815922152044296
43349067,0.006258187813558354
45256701,0.003344689117939754
33261798,0.25604836008379334
97404418,0.1040794573643136
38659658,0.0025165628208639
43185890,0.0026859340600864385
86166467,0.003066309195183038
87215250,0.11088284048458821
86150356,0.003991706918778787
49206295,0.0033627249075605095
29579996,0.19326264442691257
73024899,0.0026858809134976997
52223553,0.00325062422655788
78534502,0.00350698104713097
14446708,0.002274496435964649
60846309,0.08323095479797961
65065700,0.00451649546235088
58880782,0.3062390596549088
15522884,0.0236320191061448
31109233,0.10498126299885517
85797545,0.2881430921426459
21302198,0.023267671136161412
16977655,0.005177365417352803
20003168,0.0066503441359623775
74259657,0.0021729979279027376
95590015,0.004436511393190205
93231210,0.006185207215016935
21896369,0.00596696718359476
68788926,0.0020424733069000483
18603371,0.0016395490960445442
30964938,0.02029523273375636
92288695,0.030911168883731462
20760224,0.09583831491768974
85699224,0.0026898402277903133
25746090,0.002423222187324756
15452825,0.1183061633872984
55801242,0.029921534050215116
57279912,0.02528504593801351
25116796,0.10232269637179359
87076313,0.023180625096615753
11503093,0.017762813550672593
80149177,0.012310381113602453
