ID_CPTE,Default
71424379,0.01184774746950679
64887111,0.006977431766098614
69431075,0.05307876273809732
31823308,0.11207178619389396
39407834,0.07093003073428174
94576690,0.0051840865711031935
35602796,0.01827531684708605
94837853,0.004047317320346804
84623445,0.0302528231420016
62980143,0.00962695172117606
78059616,0.008210783375627275
40860073,0.017754765997498055
12768522,0.20373518185549383
93960571,0.44493923321881695
58415730,0.05616340041949778
45730545,0.02992489961099458
96459912,0.040299007836589
69410008,0.009178732681530728
20848541,0.007262480796564129
86440680,0.013257469309359261
35064939,0.0064994944342007255
81456942,0.021775481963662798
62558908,0.0077966663804751
62765622,0.019187183589896843
36769705,0.0209734796067741
99373407,0.02219349811129007
78189606,0.020835392737278406
80652578,0.016187548532241625
60690382,0.06859603669825286
33092863,0.010012144972511452
35818067,0.006544883250422171
57792287,0.24782637320717527
98221482,0.008746777726438067
16494454,0.0050153226180326615
23719045,0.04858680211631068
64879113,0.007487551352073314
16483411,0.8070064086705439
95947659,0.17105877693212473
50679080,0.007440236929629813
82895002,0.005658429490983649
98589166,0.009145203720210535
15961871,0.0065159274404882886
93000060,0.00946502028978299
66637782,0.018694077312416766
91341135,0.009249054718285039
37321168,0.0183939210232298
55332211,0.010645861111796918
13040161,0.020744750268243364
37914780,0.004820443116524144
58839703,0.022543988457306017
19924879,0.018153666525133668
47420127,0.9120005839557364
49509319,0.015338995414227351
71800865,0.019383341833694816
54378661,0.009962702681290486
48531199,0.01792327583066584
57718720,0.3255281066386947
99145683,0.006811472351126088
38331865,0.008470873903304752
67607515,0.008735160768024419
39476696,0.018763706453023485
48157416,0.04786405547410679
49562494,0.08376477304177955
18464790,0.05160180552228765
98488155,0.02613262530393879
82428143,0.21251135487648437
92289871,0.20536636335350744
40833536,0.005685127617750492
58412730,0.005928646503357135
94919503,0.012051684704475289
36024847,0.0315247485196597
70053002,0.03198772869904717
19317686,0.010599529125404966
26499429,0.005540291234270465
91811679,0.6943184805031893
27598351,0.006878189979959131
13146590,0.01234833334716702
14140936,0.005887139489662356
25865941,0.04797675230914876
35606535,0.023884293784631114
16398613,0.02059678799152384
60262639,0.01792126741727
93611801,0.11210874742834855
19723079,0.007327796545684603
60275560,0.5069691629924171
20987505,0.013617029911686557
33042149,0.05206695287388508
56657132,0.285226174364613
41906063,0.011057962877339858
27532056,0.02084728811577169
96224441,0.01940159153731513
46361357,0.0024643244541639395
85631813,0.011679286882999929
39064897,0.006819183274575025
97976527,0.8513457889919687
77138278,0.9252150146937499
15144802,0.012063593971135466
12406827,0.007998667106471695
11437470,0.012944609134203755
55531429,0.019999769069692898
20083342,0.05276848240036667
84333032,0.008451565576859362
30337375,0.028740352092223826
86363228,0.09231006903304063
63496046,0.1298719927889174
26573733,0.969203998008517
37872388,0.05011151775690349
55314407,0.11939663287379064
43229505,0.009274849231401506
76148767,0.006712150375699932
77406171,0.32102473950146804
43507822,0.6361984350302688
54717962,0.004984198320561787
37034137,0.01468510644244978
74080223,0.005080861615428897
89341722,0.01989675721516423
47626922,0.5646248274654928
35242394,0.04539903407876712
70999128,0.11334835129892497
61478356,0.008671470932522237
41195771,0.011693226102280043
58751096,0.049861192986650635
64588883,0.012014233385596276
18673221,0.7263324930710457
19604662,0.47362697099708073
51090065,0.5745386649589813
54587970,0.3108798695037016
44995621,0.31816412154788837
58847890,0.5211063235531995
81648450,0.01016555450586235
73591077,0.24755873406242038
70676031,0.01624942905252818
15275975,0.011942509017305605
70132216,0.012176794728081829
76015200,0.0035916454166711616
77027045,0.006282035536599761
82923038,0.017274779549681634
35244382,0.046815339248056365
56938637,0.202171029743333
94107207,0.006183342917305528
10074849,0.00720742214248591
78973765,0.716150525252966
32741572,0.00942923708345936
62058483,0.0054685377689285735
37638870,0.005079519804679061
12247846,0.008331198361719269
33259241,0.5290407394887702
52920482,0.024173172807971304
57111840,0.01327736069472166
38943943,0.018624343228917515
69311320,0.10709963567861361
71515001,0.008538872914017078
95084559,0.008456085371617815
13918683,0.25336033388374163
43349067,0.014410443982205234
45256701,0.006055783122107669
33261798,0.7916007258875144
97404418,0.28343651260648356
38659658,0.0047354879976686925
43185890,0.006312804639849055
86166467,0.006845743481934398
87215250,0.3964006491361282
86150356,0.011569307035701177
49206295,0.008085920324406401
29579996,0.4508677480262824
73024899,0.007803381502345171
52223553,0.008067797382098556
78534502,0.010413980556372047
14446708,0.005984602916608088
60846309,0.25996225003678186
65065700,0.012030337759764453
58880782,0.8274943255429184
15522884,0.0817662877216671
31109233,0.288239771109377
85797545,0.7722878145124757
21302198,0.06346461868983204
16977655,0.01499281598734054
20003168,0.018050197395475472
74259657,0.005149686671628796
95590015,0.014793661020017434
93231210,0.007718177868248083
21896369,0.017815246096251652
68788926,0.0038271355676076277
18603371,0.0032136388494857517
30964938,0.04966688644848403
92288695,0.049755109657906804
20760224,0.26122858375529046
85699224,0.005974114920416826
25746090,0.006637448803421975
15452825,0.26262944052532944
55801242,0.07269281692093571
